message,attributes,tags,timestamp
"2026-01-14 09:56:04,641 - engineio.server - INFO - DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384564.6416879}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:04.642953235Z
"GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384564.6416879}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:04.642957315Z
"2026-01-14 09:56:04,641 - engineio.server - INFO - GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384564.6416879}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:04.642961374Z
"4JuRgac8KM3vzjCMAAAK: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384564.6416879}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:04.642965954Z
"emitting event ""live_positions_all"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:04.643017014Z
"2026-01-14 09:56:04,641 - engineio.server - INFO - 4JuRgac8KM3vzjCMAAAK: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384564.6416879}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:04.643700226Z
"fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384564.6416879}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:04.643704136Z
"2026-01-14 09:56:04,642 - engineio.server - INFO - fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384564.6416879}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:04.643707086Z
"emitting event ""live_positions_all"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.790109610Z
"2026-01-14 09:56:05,788 - socketio.server - INFO - emitting event ""live_positions_all"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.790114900Z
"DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384565.788967}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.790119680Z
"2026-01-14 09:56:05,789 - engineio.server - INFO - DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384565.788967}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.790123340Z
"GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384565.788967}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.790126750Z
"2026-01-14 09:56:05,789 - engineio.server - INFO - GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384565.788967}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.790129620Z
"4JuRgac8KM3vzjCMAAAK: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384565.788967}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.790132190Z
"2026-01-14 09:56:05,789 - engineio.server - INFO - 4JuRgac8KM3vzjCMAAAK: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384565.788967}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.791472864Z
"fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384565.788967}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.791479304Z
"2026-01-14 09:56:05,789 - engineio.server - INFO - fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384565.788967}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:05.791483304Z
"emitting event ""live_positions_all"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.935185728Z
"2026-01-14 09:56:06,934 - socketio.server - INFO - emitting event ""live_positions_all"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.935190538Z
"DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384566.9341307}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.935194158Z
"2026-01-14 09:56:06,934 - engineio.server - INFO - DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384566.9341307}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.935197358Z
"GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384566.9341307}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.935201398Z
"2026-01-14 09:56:06,934 - engineio.server - INFO - GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384566.9341307}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.935205048Z
"4JuRgac8KM3vzjCMAAAK: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384566.9341307}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.936313615Z
"2026-01-14 09:56:06,934 - engineio.server - INFO - 4JuRgac8KM3vzjCMAAAK: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384566.9341307}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.936318075Z
"fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384566.9341307}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.936321105Z
"2026-01-14 09:56:06,934 - engineio.server - INFO - fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25854.5,""unrealized_pnl"":-38.5,""pnl_ticks"":-25.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384566.9341307}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:06.936324145Z
"emitting event ""pnl_update"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038876220Z
"2026-01-14 09:56:08,033 - socketio.server - INFO - emitting event ""pnl_update"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038880830Z
"DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""pnl_update"",{""total_pnl"":8341.93,""open_pnl"":5115.0,""today_pnl"":3226.9300000000003,""active_positions"":2,""timestamp"":""2026-01-14T09:56:08.033123""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038884560Z
"2026-01-14 09:56:08,033 - engineio.server - INFO - DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""pnl_update"",{""total_pnl"":8341.93,""open_pnl"":5115.0,""today_pnl"":3226.9300000000003,""active_positions"":2,""timestamp"":""2026-01-14T09:56:08.033123""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038887830Z
"GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""pnl_update"",{""total_pnl"":8341.93,""open_pnl"":5115.0,""today_pnl"":3226.9300000000003,""active_positions"":2,""timestamp"":""2026-01-14T09:56:08.033123""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038890640Z
"2026-01-14 09:56:08,033 - engineio.server - INFO - GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""pnl_update"",{""total_pnl"":8341.93,""open_pnl"":5115.0,""today_pnl"":3226.9300000000003,""active_positions"":2,""timestamp"":""2026-01-14T09:56:08.033123""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038893390Z
"4JuRgac8KM3vzjCMAAAK: Sending packet MESSAGE data 2[""pnl_update"",{""total_pnl"":8341.93,""open_pnl"":5115.0,""today_pnl"":3226.9300000000003,""active_positions"":2,""timestamp"":""2026-01-14T09:56:08.033123""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038895950Z
"2026-01-14 09:56:08,033 - engineio.server - INFO - 4JuRgac8KM3vzjCMAAAK: Sending packet MESSAGE data 2[""pnl_update"",{""total_pnl"":8341.93,""open_pnl"":5115.0,""today_pnl"":3226.9300000000003,""active_positions"":2,""timestamp"":""2026-01-14T09:56:08.033123""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038898470Z
"fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""pnl_update"",{""total_pnl"":8341.93,""open_pnl"":5115.0,""today_pnl"":3226.9300000000003,""active_positions"":2,""timestamp"":""2026-01-14T09:56:08.033123""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:56:08.038901220Z
